sport,league,event_id,event_starts_at,matchup,alt_type,market_type,market,selection,headline_side,team,player,player_id,market_id,outcome_id,line,book,price,decimal_price,implied_prob,l5_pct,l10_pct,season_pct,estimated_prob,conservative_prob,edge_pct,ev_pct,confidence_score,shadow_status,rejection_reasons,recommended_units_pre_news,portfolio_shadow_units,stable_wager_id,cap_reasons,actionable,board,scope,as_of
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,TOTAL,GAMELINE,TOTAL,SD @ CLE TOTAL OVER 3.5,OVER,,,,bb86cc43ce056df7292c2986f9331e0add074a21,f7c024999986c1556fc5d6c1ef3d9199c06d9798,3.5,Fanatics,-600,1.1667,0.85714,80.0,90.0,,0.785714,0.619416,-23.772,-27.733,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,TEAM_PROP,TOTAL,BOS TOTAL OVER 1.5,OVER,BOS,,,e6e23157c6b1b2502b876e029b1fd862fe663564,85bc09885a3480ca354c780bf0633a2a663dd584,1.5,kalshi,-609.0,1.1642,0.85896,,90.0,,0.785714,0.619416,-23.954,-27.888,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,GAMELINE,TOTAL,BOS @ PIT TOTAL OVER 5.5,OVER,,,,a6325d5b0e3c01b6a0499d1aca4203495cc1666b,f90ae34f8c3536f4fd6bbd79cfeb4188a72a89fa,5.5,DraftKings,-307,1.3257,0.7543,80.0,80.0,,0.714286,0.543686,-21.061,-27.924,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0ca4cb92aa874e95044a13829b554bd5fb96a8d1,2026-08-14T22:40:00+00:00,CWS @ DET,TOTAL,TEAM_PROP,TOTAL,DET TOTAL OVER 0.5,OVER,DET,,,ba99c7fcda61d13e66befc1e5947055f486ec199,0c120617f1fb4f5aa0d6fd936dbce764d87dd0b4,0.5,draftkings,-3500.0,1.0286,0.97222,,100.0,,0.857143,0.700218,-27.2,-27.976,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 163.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,fd1f468f3c0417cb09433e729c22878a170e8676,163.5,DraftKings,-620,1.1613,0.86111,100.0,90.0,,0.785714,0.619416,-24.169,-28.067,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS UNDER 97.5,UNDER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,a713139017a5b504213e54ca58cc0f1990f0e65c,97.5,Fanatics,-310,1.3226,0.7561,100.0,80.0,,0.714286,0.543686,-21.241,-28.092,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,SPREAD,GAMELINE,SPREAD,ARI +4,AWAY,ARI,,,56a1e392599827425add36b976a5c0e3b8055b26,be8decc8575c940b6685eeaa26a1d84f7778fa19,4.0,DraftKings,-484,1.2066,0.82877,100.0,88.889,,0.769232,0.594731,-23.404,-28.24,71.239,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,TEAM_PROP,RUNS,NYY RUNS UNDER 7.5,UNDER,NYY,,,ef490adcb10f27154bea5a26c70119e579b118b4,027b213aa5d197ec8a9fff3978fa89a2d89db5fc,7.5,DraftKings,-650,1.1538,0.86667,80.0,90.0,,0.785714,0.619416,-24.725,-28.532,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,TOTAL,TEAM_PROP,TOTAL,LAD TOTAL OVER 0.5,OVER,LAD,,,5af8527a71d02c1fde324d713dc73236efcbb64a,5e856b42a85347e3d51c8eea771a562f98d8b65c,0.5,draftkings,-5000.0,1.02,0.98039,,100.0,,0.857143,0.700218,-28.017,-28.578,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,TOTAL,ATL TOTAL OVER 0.5,OVER,ATL,,,9da247bf8dc5946da70a29f3a5f82db01a5d7d8d,0b7783f39a7c9622af6a2d96460caab937ebb5c6,0.5,draftkings,-5000.0,1.02,0.98039,,100.0,,0.857143,0.700218,-28.017,-28.578,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,PDX POINTS OVER 82.5,OVER,PDX,,,b51b8b3913f382b10d00ef9b11e6a9c68801e20b,95f734f1869fdf715b4e8084616dcaec06a0c50a,82.5,Fanatics,-320,1.3125,0.7619,80.0,80.0,,0.714286,0.543686,-21.821,-28.641,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +14.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,448b6d4a48f2d230184295fb1f0568600cb8a2e2,14.5,DraftKings,-660,1.1515,0.86842,100.0,90.0,,0.785714,0.619416,-24.9,-28.674,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +3,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,168034cd10b799d4169eeefe5e14c0dc9cb018b7,3.0,DraftKings,-321,1.3115,0.76247,80.0,80.0,,0.714286,0.543686,-21.878,-28.696,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +3.5,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,f3e886cabef2aee023b6eff6b901d098c9055543,3.5,Novig,-326,1.3067,0.76526,80.0,80.0,,0.714286,0.543686,-22.157,-28.957,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS UNDER 95.5,UNDER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,108dbfbcce5a29a1187f6b4724611efc217d664f,95.5,Fanatics,-330,1.303,0.76744,100.0,80.0,,0.714286,0.543686,-22.375,-29.158,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +10.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,8374a1abf67f73f27b813130d49515769e060e0b,10.5,DraftKings,-330,1.303,0.76744,80.0,80.0,,0.714286,0.543686,-22.375,-29.158,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,SPREAD,GAMELINE,SPREAD,BOS +3.5,AWAY,BOS,,,c115ec421753a54d5929ca191f83f8c3e3e2e224,939230654475ace1c9ae8065f0dd4f2f4aee3789,3.5,Fanatics,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,TOTAL,TEAM_PROP,RUNS,CLE RUNS UNDER 6.5,UNDER,CLE,,,48575e5fb5f5fddba0ed2cb839cbd4bc5c3d2796,ca15bc7893c551acddf0d99e72891c567fcb47ec,6.5,DraftKings,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,SPREAD,GAMELINE,SPREAD,TB +3.5,HOME,TB,,,9ab5071dfae75d08fbe76eb8985a00ec2f42e0e7,194043fbed367c2c88e0f44c486f279256a0d758,3.5,Midnite,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,TOTAL,GAMELINE,TOTAL,KC @ LAA TOTAL OVER 4.5,OVER,,,,0f763b495f66a6a56471fd466c6339749a41668e,f366281de4697e0a54ef18164597be30e8986e83,4.5,Fanatics,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,TOTAL,TEAM_PROP,RUNS,KC RUNS UNDER 7.5,UNDER,KC,,,232c17e6a06300b43d10abf38ea368bb037893a2,0d3f25febbe0c1b4ec6f3861a59badf0ca5919e5,7.5,Midnite,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,PDX POINTS OVER 78.5,OVER,PDX,,,b51b8b3913f382b10d00ef9b11e6a9c68801e20b,815030f0d420347965bfec90e3bf0d93280f9e13,78.5,Fanatics,-700,1.1429,0.875,100.0,90.0,,0.785714,0.619416,-25.558,-29.207,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,PLAYER_PROP,PLAYER_PROP,2B,Ryan Waldschmidt 2B UNDER 0.5,UNDER,ARI,Ryan Waldschmidt,,0f25a8e23669a20fbc1fa4eacfab21af0096d9a9,c0a7aabef48570354ef46364a92310399aae4360,0.5,Hard Rock,-950,1.105263,0.904762,100.0,100.0,79.0,0.804643,0.640265,-26.45,-29.234,75.266,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,TOTAL,TB TOTAL OVER 1.5,OVER,TB,,,028894a411e1dc1c54f8d0ee97cb319b510901cd,69112a5267b235a60811a7e896c8fcb4490c36c4,1.5,kalshi,-719.0,1.1391,0.8779,,90.0,,0.785714,0.619416,-25.848,-29.442,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 162.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,13ee284c201c65ab0a1500088c50bd218740f24b,162.5,DraftKings,-720,1.1389,0.87805,100.0,90.0,,0.785714,0.619416,-25.863,-29.455,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,SPREAD,GAMELINE,SPREAD,BOS +3,AWAY,BOS,,,c115ec421753a54d5929ca191f83f8c3e3e2e224,870937f502c4c931bfa20e9678e5250edb537fdf,3.0,DraftKings,-730,1.137,0.87952,100.0,90.0,,0.785714,0.619416,-26.01,-29.572,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,SPREAD,GAMELINE,SPREAD,TB +3,HOME,TB,,,9ab5071dfae75d08fbe76eb8985a00ec2f42e0e7,95435269b5844e7b3e5362cf8c73788c6ddcb7fb,3.0,DraftKings,-730,1.137,0.87952,100.0,90.0,,0.785714,0.619416,-26.01,-29.572,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 168.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,e7024dda0213669e8458cd477e2d4ac415fe6504,168.5,Fanatics,-340,1.2941,0.77273,80.0,80.0,,0.714286,0.543686,-22.904,-29.642,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,TOTAL,TEAM_PROP,RUNS,KC RUNS OVER 1.5,OVER,KC,,,232c17e6a06300b43d10abf38ea368bb037893a2,43b389b57d8de8e001c7f3dab8e84c065767dca1,1.5,DraftKings,-750,1.1333,0.88235,100.0,90.0,,0.785714,0.619416,-26.293,-29.802,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,f0ccaafc838af31a96ed2832f49e52f61c23b38f,2026-08-14T23:10:00+00:00,WSH @ NYM,TOTAL,GAMELINE,TOTAL,WSH @ NYM TOTAL OVER 6.0,OVER,,,,e5b249e95c9b178083c1ddb167199f8a3d177444,5b11567383ec30732927d59c003b4b8fd99b895b,6.0,Fanatics,-350,1.2857,0.77778,80.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,RUNS,TB RUNS OVER 2.5,OVER,TB,,,028894a411e1dc1c54f8d0ee97cb319b510901cd,f51da9639930e6a1534ca2a18cb0b71f5da43b21,2.5,DraftKings,-350,1.2857,0.77778,100.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +10,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,32c9556f99e6873e4cd6170776a447ac1ec9a914,10.0,Fanatics,-350,1.2857,0.77778,80.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS OVER 84.5,OVER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,03cd963ecdcb72b29dd2fe24a4fa7c066a7655e8,84.5,Fanatics,-350,1.2857,0.77778,80.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,GAMELINE,TOTAL,ARI @ ATL TOTAL UNDER 11.0,UNDER,,,,fbb6b1aefd9326073c9866f74f184811844ccc12,14aa2f1425a557df953642026efb65de1f164a68,11.0,Fanatics,-350,1.2857,0.77778,80.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0ca4cb92aa874e95044a13829b554bd5fb96a8d1,2026-08-14T22:40:00+00:00,CWS @ DET,TOTAL,TEAM_PROP,RUNS,DET RUNS OVER 2.5,OVER,DET,,,ba99c7fcda61d13e66befc1e5947055f486ec199,72f26de3a64fd27a53057d3551ad48d7fa942ec6,2.5,Midnite,-350,1.2857,0.77778,100.0,80.0,,0.714286,0.543686,-23.409,-30.098,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,NYY +2,AWAY,NYY,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,7334155ee861a71c1282c3cd0ff8af2557f3c255,2.0,DraftKings,-576,1.1736,0.85207,100.0,88.889,,0.769232,0.594731,-25.734,-30.202,71.239,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,TOTAL,GAMELINE,TOTAL,MIL @ LAD TOTAL OVER 4.0,OVER,,,,9b7f34f352096990dab7fafd92c4928db206a02b,68bfbd036ae54de935da30646d66fd78e1b82ccf,4.0,Fanatics,-800,1.125,0.88889,100.0,90.0,,0.785714,0.619416,-26.947,-30.316,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,TOTAL,TEAM_PROP,TOTAL,LAD TOTAL OVER 1.5,OVER,LAD,,,5af8527a71d02c1fde324d713dc73236efcbb64a,b798ed6e0e9e3e4686a9e081f65872f353a64804,1.5,betmgm,-800.0,1.125,0.88889,,90.0,,0.785714,0.619416,-26.947,-30.316,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,TEAM_PROP,RUNS,TOR RUNS UNDER 6.5,UNDER,TOR,,,4d2a1c064fbf8ec3e8b59506e48e532f905a0b69,09803dc3a0bec4bc10027319eafff18fa013631d,6.5,Midnite,-800,1.125,0.88889,100.0,90.0,,0.785714,0.619416,-26.947,-30.316,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS OVER 81.5,OVER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,471a534423e534cd95935b343dc79efc7226cae5,81.5,Midnite,-800,1.125,0.88889,100.0,90.0,,0.785714,0.619416,-26.947,-30.316,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,TOTAL,GAMELINE,TOTAL,COL @ SF TOTAL OVER 3.5,OVER,,,,c826802d8781b4c00a93007b1567d7127ff85bcf,9431bc51dc75fae78dac37bf6cb02026fa1431c1,3.5,Fanatics,-800,1.125,0.88889,80.0,90.0,,0.785714,0.619416,-26.947,-30.316,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 161.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,bfd703069631f14f5047177f05bbf0b2381c7662,161.5,DraftKings,-810,1.1235,0.89011,100.0,90.0,,0.785714,0.619416,-27.069,-30.409,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +5.5,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,5d2ad0c1926b61cae1a29ff1702e59a6ece2b89a,5.5,Fanatics,-850,1.1176,0.89474,80.0,90.0,,0.785714,0.619416,-27.532,-30.774,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,f0ccaafc838af31a96ed2832f49e52f61c23b38f,2026-08-14T23:10:00+00:00,WSH @ NYM,TOTAL,GAMELINE,TOTAL,WSH @ NYM TOTAL OVER 5.5,OVER,,,,e5b249e95c9b178083c1ddb167199f8a3d177444,21d5b616009319b664e27146f03d1e7375f1220c,5.5,Fanatics,-375,1.2667,0.78947,80.0,80.0,,0.714286,0.543686,-24.578,-31.131,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
